"","X1","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"310",310,34.25,"Raðhús",144.5,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"311",311,22.22,"Íbúðareign",95.2,0,2,1,90,"Holt/Tún"
"312",312,23.42,"Íbúðareign",87.4,1,2,1,110,"Bryggjuhverfi"
"313",313,21.58,"Parhús",108.4,0,3,1,8020,"Hveragerði"
"314",314,23,"Einbýlishús",136,0,4,1,2050,"Keflavík"
"315",315,25.89,"Íbúðareign",76.9,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"316",316,21.16,"Íbúðareign",79.7,1,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"317",317,12.7,"Íbúðareign",50.7,0,1,1,161,"Fell"
"318",318,25.35,"Íbúðareign",88.5,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"319",319,36.1,"Íbúðareign",104.5,1,2,1,320,"Kópavogur: Austurbær"
"320",320,23.39,"Íbúðareign",102.6,1,2,1,351,"Kópavogur: Kórar"
"321",321,14.23,"Íbúðareign",54.1,0,1,1,320,"Kópavogur: Austurbær"
"322",322,26.85,"Íbúðareign",92.8,1,2,1,351,"Kópavogur: Kórar"
"323",323,63.56,"Einbýlishús",279.4,0,6,2,350,"Kópavogur: Hvörf, Þing"
"324",324,18.87,"Íbúðareign",77,0,2,0,20,"Miðbær: Frá Tjörn að Snorrabraut"
"325",325,16.87,"Íbúðareign",53.1,0,1,2,90,"Holt/Tún"
"326",326,26.43,"Íbúðareign",90.3,0,2,2,70,"Melar: Að sjó"
"327",327,18.76,"Raðhús",112.7,0,3,1,8020,"Hveragerði"
"328",328,18.76,"Íbúðareign",87.3,0,2,1,700,"Garðarbær: Álftanes"
"329",329,24.58,"Einbýlishús",173.4,0,5,1,7110,"Egilsstaðir"
"330",330,29.61,"Íbúðareign",138.4,0,3,1,91,"Háaleiti/Skeifa"
"331",331,23.38,"Íbúðareign",70,0,1,1,150,"Seljahverfi"
"332",332,9.76,"Íbúðareign",47.9,0,1,1,150,"Seljahverfi"
"333",333,18.2,"Íbúðareign",83,0,2,1,100,"Laugarneshverfi/Vogar"
"334",334,21.75,"Íbúðareign",69,0,2,1,70,"Melar: Að sjó"
"335",335,19.69,"Íbúðareign",97.4,0,3,1,160,"Hólar, Berg"
"336",336,21.59,"Íbúðareign",69.6,0,1,1,280,"Fossvogur"
"337",337,22.5,"Íbúðareign",109.6,0,3,1,90,"Holt/Tún"
"338",338,23.44,"Íbúðareign",88.9,1,2,1,351,"Kópavogur: Kórar"
"339",339,25.76,"Íbúðareign",81.9,0,2,2,72,"Hagar/Melar vestan Hofsvallagötu"
"340",340,16.49,"Íbúðareign",53.5,0,2,1,90,"Holt/Tún"
"341",341,15.14,"Íbúðareign",74.2,0,2,1,150,"Seljahverfi"
"342",342,44.65,"Raðhús",132.8,0,3,1,520,"Garðabær: Ásar"
"343",343,46.54,"Íbúðareign",140.8,1,3,1,320,"Kópavogur: Austurbær"
"344",344,28.89,"Íbúðareign",120.2,1,3,1,350,"Kópavogur: Hvörf, Þing"
"345",345,17.47,"Íbúðareign",57.3,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"346",346,17.81,"Íbúðareign",79.5,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"347",347,30.19,"Íbúðareign",131.7,0,3,2,281,"Réttarholt"
"348",348,18.13,"Íbúðareign",76.1,0,1,1,220,"Selás"
"349",349,15.63,"Íbúðareign",64.3,0,1,1,200,"Árbær"
"350",350,18.86,"Íbúðareign",101.9,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"351",351,20.75,"Íbúðareign",78,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"352",352,10.95,"Einbýlishús",126.8,0,4,1,6110,"Siglufjörður"
"353",353,29.97,"Einbýlishús",135,0,4,1,6040,"Akureyri: Glerárhverfi"
"354",354,17.47,"Íbúðareign",90,0,2,1,6080,"Akureyri: Giljahverfi"
"355",355,30.14,"Einbýlishús",209.7,0,4,1,6030,"Akureyri: Efri brekka"
"356",356,25.95,"Raðhús",91.9,0,2,1,6010,"Akureyri: Naustahverfi"
"357",357,18.65,"Íbúðareign",87.5,0,2,1,6080,"Akureyri: Giljahverfi"
"358",358,21.13,"Parhús",99.2,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"359",359,9.19,"Íbúðareign",35.5,0,2,1,150,"Seljahverfi"
"360",360,17.99,"Íbúðareign",64,0,1,1,90,"Holt/Tún"
"361",361,34.44,"Íbúðarhús",139.4,0,4,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"362",362,25.3,"Íbúðareign",94.6,0,2,1,100,"Laugarneshverfi/Vogar"
"363",363,13.05,"Íbúðareign",44,0,0,1,100,"Laugarneshverfi/Vogar"
"364",364,20.96,"Íbúðareign",82.6,0,2,1,640,"Hafnarfjörður - Ásland"
"365",365,28.48,"Íbúðareign",125.1,0,4,1,500,"Garðabær"
"366",366,23.71,"Íbúðareign",75.2,0,2,1,320,"Kópavogur: Austurbær"
"367",367,23.68,"Íbúðareign",85,0,2,1,320,"Kópavogur: Austurbær"
"368",368,17.45,"Íbúðareign",80.6,0,2,1,160,"Hólar, Berg"
"369",369,29.54,"Íbúðareign",79.1,0,1,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"370",370,22.12,"Íbúðareign",100.4,0,3,1,3000,"Akranes"
"371",371,19.24,"Raðhús",89.8,0,2,1,8010,"Selfoss"
"372",372,14.8,"Íbúðareign",55.9,0,1,1,8010,"Selfoss"
"373",373,5,"Raðhús",84.8,0,2,1,6220,"Þórshöfn"
"374",374,24.25,"Íbúðareign",108.5,0,3,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"375",375,18.39,"Íbúðareign",103.5,0,3,1,200,"Árbær"
"376",376,6.49,"Íbúðareign",83.4,0,2,1,6130,"Ólafsfjörður"
"377",377,21.31,"Íbúðareign",83.3,0,2,1,6010,"Akureyri: Naustahverfi"
"378",378,29.51,"Íbúðareign",155.7,0,4,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"379",379,16.46,"Einbýlishús",108.5,0,4,1,8180,"Hella"
"380",380,16.89,"Íbúðareign",67.8,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"381",381,24.38,"Íbúðareign",90.9,1,2,1,810,"Mosfellsbær: Teigar, Krikar"
"382",382,25.97,"Íbúðareign",74.8,1,3,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"383",383,17.69,"Íbúðareign",65.1,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"384",384,20.82,"Íbúðareign",96.8,1,3,1,150,"Seljahverfi"
"385",385,16.45,"Íbúðareign",74.6,0,1,1,160,"Hólar, Berg"
"386",386,24.57,"Íbúðareign",107.1,0,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"387",387,23.78,"Íbúðareign",61.6,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"388",388,14.49,"Íbúðareign",37.4,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"389",389,25.05,"Einbýlishús",130,0,4,1,3000,"Akranes"
"390",390,16.37,"Íbúðareign",112.8,0,3,1,6040,"Akureyri: Glerárhverfi"
"391",391,13.61,"Íbúðareign",80.3,0,2,1,6040,"Akureyri: Glerárhverfi"
"392",392,16.08,"Einbýlishús",80.4,0,2,1,2050,"Keflavík"
"393",393,21.01,"Raðhús",116.1,0,3,1,2050,"Keflavík"
"394",394,27.06,"Íbúðareign",99.2,1,2,1,510,"Garðabær: Sjáland"
"395",395,26.47,"Íbúðareign",120.1,0,3,1,630,"Hafnarfjörður - Vellir"
"396",396,33.65,"Íbúðareign",130.9,0,3,1,270,"Norðlingaholt"
"397",397,29.48,"Íbúðareign",93.1,0,2,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"398",398,24.27,"Íbúðareign",85.4,0,2,1,90,"Holt/Tún"
"399",399,11.75,"Íbúðareign",40.5,0,1,0,660,"Hafnarfjörður - Flensborg"
"400",400,24.82,"Íbúðareign",86.4,0,2,1,640,"Hafnarfjörður - Ásland"
"401",401,18.88,"Íbúðareign",81.7,0,2,1,150,"Seljahverfi"
"402",402,20.47,"Íbúðareign",74.9,0,2,1,80,"Hlíðar"
"403",403,37.2,"Íbúðareign",100,0,3,1,400,"Seltjarnarnes"
"404",404,17.66,"Íbúðareign",51.2,0,1,1,281,"Réttarholt"
"405",405,19.58,"Íbúðareign",71.8,0,1,1,600,"Hafnarfjörður"
"406",406,21.37,"Íbúðareign",59.4,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"407",407,12.7,"Íbúðareign",103.8,0,2,2,8010,"Selfoss"
"408",408,22.45,"Íbúðareign",77.6,0,2,1,80,"Hlíðar"
"409",409,18.99,"Íbúðareign",61,0,1,1,100,"Laugarneshverfi/Vogar"
"410",410,17.3,"Íbúðareign",89.1,0,2,1,161,"Fell"
"411",411,19.99,"Íbúðareign",90.3,1,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"412",412,22.03,"Íbúðareign",92.5,1,2,1,630,"Hafnarfjörður - Vellir"
"413",413,13.88,"Raðhús",71.5,0,2,1,600,"Hafnarfjörður"
"414",414,21.59,"Íbúðareign",78.6,0,2,1,600,"Hafnarfjörður"
"415",415,41.8,"Raðhús",183.9,0,5,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"416",416,18.82,"Íbúðareign",72.6,0,1,1,140,"Grafarvogur: Staðir"
"417",417,11,"Íbúðareign",62.1,0,1,1,8200,"Vestmannaeyjar"
"418",418,15.89,"Íbúðareign",82.7,0,2,1,600,"Hafnarfjörður"
"419",419,18.5,"Íbúðareign",74.1,0,2,1,80,"Hlíðar"
"420",420,18.22,"Íbúðareign",100.2,0,3,1,150,"Seljahverfi"
"421",421,39.35,"Einbýlishús",175.6,0,5,1,3000,"Akranes"
"422",422,21.08,"Raðhús",92.3,0,3,1,6080,"Akureyri: Giljahverfi"
"423",423,26.11,"Íbúðareign",119,0,3,1,640,"Hafnarfjörður - Ásland"
"424",424,20.02,"Íbúðareign",72.5,0,1,1,520,"Garðabær: Ásar"
"425",425,58.03,"Einbýlishús",255,0,4,2,640,"Hafnarfjörður - Ásland"
"426",426,28.83,"Íbúðareign",149.5,0,6,1,600,"Hafnarfjörður"
"427",427,36.97,"Íbúðareign",122,1,3,1,600,"Hafnarfjörður"
"428",428,24.44,"Íbúðareign",91.7,1,2,1,350,"Kópavogur: Hvörf, Þing"
"429",429,42.73,"Einbýlishús",151.3,0,3,1,320,"Kópavogur: Austurbær"
"430",430,8.62,"Einbýlishús",103.4,0,4,2,7140,"Eskifjörður"
"431",431,17.25,"Íbúðareign",85.2,0,1,1,3000,"Akranes"
"432",432,16.86,"Íbúðareign",89.9,0,3,1,170,"Neðra-Breiðholt"
"433",433,8.82,"Íbúðareign",46,0,1,1,6030,"Akureyri: Efri brekka"
"434",434,20.15,"Íbúðareign",109,0,3,2,2050,"Keflavík"
"435",435,16,"Íbúðareign",109,0,3,1,2050,"Keflavík"
"436",436,13.4,"Parhús",90.4,0,2,1,2030,"Garður"
"437",437,38.79,"Raðhús",135.5,0,0,1,500,"Garðabær"
"438",438,23.94,"Íbúðareign",122.7,0,3,1,630,"Hafnarfjörður - Vellir"
"439",439,17.84,"Einbýlishús",116.1,0,3,1,7160,"Fáskrúðsfjöður"
"440",440,34.9,"Íbúðareign",120.2,0,3,1,100,"Laugarneshverfi/Vogar"
"441",441,16.14,"Íbúðareign",64.6,0,1,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"442",442,13.16,"Íbúðareign",47.6,0,1,1,100,"Laugarneshverfi/Vogar"
"443",443,42.62,"Einbýlishús",248.9,0,7,2,160,"Hólar, Berg"
"444",444,21.16,"Íbúðareign",92.5,0,3,1,100,"Laugarneshverfi/Vogar"
"445",445,15.32,"Íbúðareign",57.7,0,1,1,100,"Laugarneshverfi/Vogar"
"446",446,0.4,"Íbúðareign",67.8,0,1,1,6130,"Ólafsfjörður"
"447",447,27.3,"Íbúðareign",111,1,2,1,600,"Hafnarfjörður"
"448",448,23.89,"Íbúðareign",101.6,0,4,1,320,"Kópavogur: Austurbær"
"449",449,20.7,"Íbúðareign",101.8,0,3,1,630,"Hafnarfjörður - Vellir"
"450",450,28.97,"Raðhús",188.8,1,5,1,150,"Seljahverfi"
"451",451,59.72,"Parhús",153.1,0,5,3,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"452",452,22.54,"Íbúðareign",97,0,2,1,6010,"Akureyri: Naustahverfi"
"453",453,12.64,"Íbúðareign",84.2,0,1,1,6030,"Akureyri: Efri brekka"
"454",454,19.5,"Íbúðareign",76.7,0,2,1,6010,"Akureyri: Naustahverfi"
"455",455,4.47,"Íbúðareign",65.3,0,2,1,8200,"Vestmannaeyjar"
"456",456,26.08,"Einbýlishús",139.8,0,4,1,2050,"Keflavík"
"457",457,19.17,"Íbúðareign",100.8,0,2,1,2050,"Keflavík"
"458",458,23.4,"Einbýlishús",148.4,0,4,2,2050,"Keflavík"
"459",459,69.08,"Einbýlishús",142.3,0,4,2,400,"Seltjarnarnes"
"460",460,22.91,"Íbúðareign",79.4,1,2,1,110,"Bryggjuhverfi"
"461",461,68.54,"Raðhús",218.9,0,5,2,400,"Seltjarnarnes"
"462",462,19.33,"Íbúðareign",72.3,0,3,1,100,"Laugarneshverfi/Vogar"
"463",463,14.43,"Íbúðareign",80,0,2,1,160,"Hólar, Berg"
"464",464,23.98,"Íbúðareign",84.9,1,2,1,680,"Hafnarfjörður - Börð"
"465",465,28.99,"Íbúðareign",104,0,3,1,330,"Kópavogur: Hjallar, Smárar"
"466",466,14.04,"Íbúðareign",59.3,0,1,1,320,"Kópavogur: Austurbær"
"467",467,14.26,"Íbúðareign",41.4,0,2,1,100,"Laugarneshverfi/Vogar"
"468",468,21,"Íbúðareign",106.5,0,2,2,283,"Hvassaleiti"
"469",469,53.42,"Raðhús",167.7,0,4,1,400,"Seltjarnarnes"
"470",470,43.17,"Íbúðareign",150.8,0,5,1,91,"Háaleiti/Skeifa"
"471",471,66.99,"Einbýlishús",185.3,0,4,2,500,"Garðabær"
"472",472,41.51,"Parhús",171.7,0,3,2,640,"Hafnarfjörður - Ásland"
"473",473,21.76,"Íbúðareign",94.6,0,2,2,600,"Hafnarfjörður"
"474",474,22.16,"Íbúðareign",76.4,1,1,1,600,"Hafnarfjörður"
"475",475,22.21,"Einbýlishús",125.8,0,3,1,8055,"Árnessvæði"
"476",476,7.77,"Íbúðareign",55.6,0,1,1,2040,"Njarðvík"
"477",477,18.48,"Íbúðareign",92.7,0,3,1,200,"Árbær"
"478",478,22.27,"Íbúðareign",78.9,0,1,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"479",479,10.1,"Íbúðareign",31,0,0,1,220,"Selás"
"480",480,28.88,"Íbúðareign",113,0,2,1,100,"Laugarneshverfi/Vogar"
"481",481,30.42,"Íbúðareign",123.1,1,3,1,180,"Grafarholt"
"482",482,13.8,"Einbýlishús",180.6,0,7,2,4100,"Ísafjörður: Eldri byggð"
"483",483,10.15,"Íbúðareign",72.2,0,2,1,5110,"Sauðárkrókur"
"484",484,18.59,"Íbúðareign",89.5,0,3,1,320,"Kópavogur: Austurbær"
"485",485,44.19,"Raðhús",156.7,0,3,1,340,"Kópavogur: Lindir, Salir"
"486",486,24.28,"Íbúðareign",104.4,0,3,1,340,"Kópavogur: Lindir, Salir"
"487",487,34.25,"Íbúðareign",103.9,1,2,1,320,"Kópavogur: Austurbær"
"488",488,10.84,"Íbúðareign",78.8,0,2,1,7100,"Fellabær"
"489",489,27.94,"Íbúðareign",94.1,0,2,1,400,"Seltjarnarnes"
"490",490,21.49,"Íbúðareign",82,0,2,1,100,"Laugarneshverfi/Vogar"
"491",491,22.28,"Íbúðareign",100.4,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"492",492,4.5,"Íbúðareign",98.8,0,3,1,4140,"Bolungarvík"
"493",493,9.78,"Íbúðareign",65.5,0,1,1,6040,"Akureyri: Glerárhverfi"
"494",494,21.22,"Íbúðareign",79.8,0,1,1,6030,"Akureyri: Efri brekka"
"495",495,32.85,"Raðhús",142.2,0,3,2,520,"Garðabær: Ásar"
"496",496,14.49,"Íbúðareign",51.8,0,1,1,600,"Hafnarfjörður"
"497",497,26.97,"Íbúðareign",95.7,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"498",498,14.31,"Íbúðareign",50,0,2,1,100,"Laugarneshverfi/Vogar"
"499",499,18.6,"Íbúðareign",81.9,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"500",500,14.93,"Íbúðareign",76.6,0,1,1,150,"Seljahverfi"
"501",501,12.2,"Íbúðareign",57.7,0,1,1,160,"Hólar, Berg"
"502",502,40.1,"Einbýlishús",137.8,0,4,1,800,"Mosfellsbær"
"503",503,18.36,"Íbúðareign",80.8,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"504",504,67.54,"Einbýlishús",214.3,0,7,1,500,"Garðabær"
"505",505,50.63,"Raðhús",158.3,0,2,1,520,"Garðabær: Ásar"
"506",506,21.75,"Raðhús",110,0,3,1,2050,"Keflavík"
"507",507,19.5,"Íbúðarhús",101.8,0,3,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"508",508,34.27,"Raðhús",236.5,1,6,1,150,"Seljahverfi"
"509",509,17.47,"Íbúðareign",74.6,0,3,1,90,"Holt/Tún"
"510",510,7.83,"Einbýlishús",114.9,0,4,1,5110,"Sauðárkrókur"
"511",511,22.28,"Raðhús",146,0,3,1,8010,"Selfoss"
"512",512,25.1,"Einbýlishús",196.4,0,5,1,2060,"Grindavík"
"513",513,32.99,"Íbúðareign",100.9,0,3,1,100,"Laugarneshverfi/Vogar"
"514",514,26.65,"Íbúðareign",112.5,0,2,2,80,"Hlíðar"
"515",515,14.23,"Íbúðareign",53.6,0,1,1,80,"Hlíðar"
"516",516,25.35,"Íbúðareign",105,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"517",517,70.16,"Einbýlishús",297,0,6,2,220,"Selás"
"518",518,14.4,"Íbúðareign",61.9,0,1,1,100,"Laugarneshverfi/Vogar"
"519",519,18.98,"Íbúðareign",68.6,0,1,1,500,"Garðabær"
"520",520,28.5,"Íbúðareign",107,1,3,1,600,"Hafnarfjörður"
"521",521,18.58,"Íbúðareign",65.6,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"522",522,21.7,"Íbúðareign",90.2,0,2,3,161,"Fell"
"523",523,11.99,"Íbúðareign",43.7,1,1,1,160,"Hólar, Berg"
"524",524,20,"Íbúðareign",90,0,3,1,100,"Laugarneshverfi/Vogar"
"525",525,52.19,"Raðhús",152,0,5,1,400,"Seltjarnarnes"
"526",526,14.8,"Parhús",89.3,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"527",527,11.44,"Einbýlishús",91.4,0,2,1,8180,"Hella"
"528",528,15.18,"Íbúðareign",76.3,0,2,1,680,"Hafnarfjörður - Börð"
"529",529,21.72,"Íbúðareign",100.7,0,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"530",530,17.28,"Íbúðareign",51.9,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"531",531,46.62,"Raðhús",142.9,0,5,1,500,"Garðabær"
"532",532,27.3,"Íbúðareign",80.1,0,2,1,100,"Laugarneshverfi/Vogar"
"533",533,15.32,"Einbýlishús",125.4,0,4,2,3000,"Akranes"
"534",534,18.46,"Íbúðareign",100.5,0,3,1,2040,"Njarðvík"
"535",535,54.35,"Raðhús",227.5,0,22,0,280,"Fossvogur"
"536",536,35.79,"Íbúðareign",113.8,0,3,1,280,"Fossvogur"
"537",537,54.35,"Íbúðareign",115.4,0,3,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"538",538,22.22,"Íbúðareign",94.7,0,3,1,100,"Laugarneshverfi/Vogar"
"539",539,38.72,"Raðhús",140.4,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"540",540,68.77,"Einbýlishús",241.4,0,4,3,330,"Kópavogur: Hjallar, Smárar"
"541",541,27.97,"Íbúðareign",141.9,1,3,1,351,"Kópavogur: Kórar"
"542",542,12.98,"Einbýlishús",125.2,0,4,1,7160,"Fáskrúðsfjöður"
"543",543,30.79,"Íbúðareign",104.5,1,2,2,90,"Holt/Tún"
"544",544,44.8,"Raðhús",250.5,0,8,3,150,"Seljahverfi"
"545",545,11.37,"Íbúðareign",57.7,0,1,1,161,"Fell"
"546",546,28.59,"Íbúðareign",100.9,0,2,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"547",547,22.64,"Íbúðareign",90.7,0,2,2,70,"Melar: Að sjó"
"548",548,29.96,"Íbúðareign",109.2,0,2,1,510,"Garðabær: Sjáland"
"549",549,21.49,"Íbúðareign",103.5,0,3,1,600,"Hafnarfjörður"
"550",550,19.75,"Íbúðareign",114.1,1,3,1,150,"Seljahverfi"
"551",551,20.97,"Íbúðareign",92.6,0,2,1,600,"Hafnarfjörður"
"552",552,14.75,"Íbúðareign",83.4,0,2,1,6030,"Akureyri: Efri brekka"
"553",553,37.46,"Parhús",123.8,0,3,1,810,"Mosfellsbær: Teigar, Krikar"
"554",554,33.94,"Íbúðareign",100,0,2,2,85,"Kringlan"
"555",555,14.36,"Íbúðareign",54.6,0,1,1,160,"Hólar, Berg"
"556",556,13.89,"Íbúðareign",70.9,0,1,1,100,"Laugarneshverfi/Vogar"
"557",557,11.5,"Íbúðareign",101.7,0,3,2,2050,"Keflavík"
"558",558,21.66,"Íbúðareign",96.1,0,2,1,700,"Garðarbær: Álftanes"
"559",559,22.96,"Íbúðareign",109.6,0,3,1,600,"Hafnarfjörður"
"560",560,28.35,"Raðhús",95.7,0,2,1,530,"Garðabær: Vestan Hraunholtsbrautar"
"561",561,50.28,"Einbýlishús",175,0,4,1,630,"Hafnarfjörður - Vellir"
"562",562,34.02,"Íbúðareign",104.5,1,3,1,320,"Kópavogur: Austurbær"
"563",563,24.6,"Íbúðareign",75.6,1,2,1,330,"Kópavogur: Hjallar, Smárar"
"564",564,20.4,"Íbúðareign",99.8,0,3,1,300,"Kópavogur: Vesturbær"
"565",565,34.21,"Íbúðareign",121.6,1,2,1,340,"Kópavogur: Lindir, Salir"
"566",566,43.84,"Raðhús",207.5,0,6,1,320,"Kópavogur: Austurbær"
"567",567,16.37,"Íbúðareign",97.4,0,3,2,320,"Kópavogur: Austurbær"
"568",568,25.95,"Íbúðareign",89.5,0,2,1,320,"Kópavogur: Austurbær"
"569",569,20.71,"Íbúðareign",88.2,1,2,1,350,"Kópavogur: Hvörf, Þing"
"570",570,13.94,"Íbúðareign",65.9,0,1,1,320,"Kópavogur: Austurbær"
"571",571,17.56,"Íbúðareign",115.8,0,3,1,7100,"Fellabær"
"572",572,22.23,"Einbýlishús",117,0,3,1,7110,"Egilsstaðir"
"573",573,24.29,"Íbúðareign",89,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"574",574,6.24,"Íbúðareign",23.3,0,0,1,600,"Hafnarfjörður"
"575",575,23.52,"Íbúðareign",89.7,1,2,1,350,"Kópavogur: Hvörf, Þing"
"576",576,24.23,"Íbúðareign",75.6,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"577",577,21.24,"Íbúðareign",70.3,1,2,1,340,"Kópavogur: Lindir, Salir"
"578",578,18.75,"Parhús",105.5,0,4,1,7140,"Eskifjörður"
"579",579,12.25,"Einbýlishús",122.9,0,4,1,4140,"Bolungarvík"
"580",580,33.02,"Íbúðareign",136.3,0,4,2,330,"Kópavogur: Hjallar, Smárar"
"581",581,35.2,"Íbúðareign",128.3,0,3,1,330,"Kópavogur: Hjallar, Smárar"
"582",582,18.9,"Íbúðareign",62.5,1,1,1,400,"Seltjarnarnes"
"583",583,30.69,"Íbúðareign",76,1,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"584",584,8.04,"Íbúðareign",58.6,0,1,1,8200,"Vestmannaeyjar"
"585",585,24.36,"Raðhús",107.5,0,3,1,8200,"Vestmannaeyjar"
"586",586,24.85,"Íbúðareign",138.6,0,5,2,8200,"Vestmannaeyjar"
"587",587,22.67,"Íbúðareign",105.4,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"588",588,16.92,"Íbúðareign",70.1,0,1,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"589",589,32.92,"Íbúðareign",111.4,0,2,2,400,"Seltjarnarnes"
"590",590,14.85,"Einbýlishús",135.6,0,3,2,8150,"Vík"
"591",591,16.68,"Einbýlishús",95.2,0,3,1,7210,"Höfn"
"592",592,16.65,"Íbúðareign",50.7,0,1,1,400,"Seltjarnarnes"
"593",593,16.12,"Íbúðareign",95.3,0,3,1,170,"Neðra-Breiðholt"
"594",594,32.92,"Raðhús",124.3,0,3,2,161,"Fell"
"595",595,28.97,"Íbúðareign",100.7,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"596",596,27,"Íbúðareign",69.6,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"597",597,21.5,"Íbúðareign",94.7,0,3,1,161,"Fell"
"598",598,39.48,"Íbúðareign",133.7,0,3,1,283,"Hvassaleiti"
"599",599,21.38,"Íbúðareign",69,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"600",600,16.3,"Íbúðareign",82.7,0,2,1,200,"Árbær"
"601",601,16.9,"Íbúðareign",48.4,0,1,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"602",602,16.49,"Íbúðareign",53.2,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"603",603,15.03,"Íbúðareign",62.7,0,1,1,160,"Hólar, Berg"
"604",604,13.61,"Íbúðareign",59.9,0,1,1,80,"Hlíðar"
"605",605,17.41,"Íbúðareign",103.6,0,2,1,80,"Hlíðar"
"606",606,5.5,"Einbýlishús",74.4,0,2,1,4040,"Bíldudalur"
"607",607,19.18,"Einbýlishús",133.7,0,4,2,6040,"Akureyri: Glerárhverfi"
"608",608,17.92,"Íbúðareign",77.3,0,1,1,630,"Hafnarfjörður - Vellir"
"609",609,38.16,"Einbýlishús",129.7,0,4,1,700,"Garðarbær: Álftanes"
"610",610,15.93,"Íbúðareign",67.8,0,1,1,500,"Garðabær"
"611",611,42.52,"Íbúðareign",141.2,0,3,1,85,"Kringlan"
"612",612,25.98,"Íbúðareign",112.9,0,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"613",613,18.77,"Íbúðareign",93.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"614",614,20.29,"Einbýlishús",115,0,4,0,20,"Miðbær: Frá Tjörn að Snorrabraut"
"615",615,15.73,"Raðhús",89.9,0,2,1,6140,"Dalvík"
"616",616,18.77,"Raðhús",106,0,3,1,6140,"Dalvík"
"617",617,18.14,"Einbýlishús",134.9,0,4,1,2020,"Sandgerði"
"618",618,13.44,"Einbýlishús",181.8,0,5,1,2020,"Sandgerði"
"619",619,11.34,"Íbúðareign",54.8,0,1,1,220,"Selás"
"620",620,14.38,"Íbúðareign",54.8,0,1,1,220,"Selás"
"621",621,22.36,"Íbúðareign",84.9,0,2,1,100,"Laugarneshverfi/Vogar"
"622",622,22.87,"Íbúðareign",83.8,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"623",623,27.87,"Raðhús",128.4,0,4,1,160,"Hólar, Berg"
